id,name,similar
1598599e,Nampalys-Mendy,"['Maxime Gonalons', 'Boubakary Soumaré', 'Roméo Lavia', 'Haris Belkebla', 'Oliver Skipp', 'Birama Touré', 'Boubacar Kamara', 'Salih Özcan', 'Fernando', 'Orel Mangala']"
15ab5a2b,Julian-Alvarez,
15b287da,Daichi-Kamada,
15d0c248,Luiz-Felipe,"['Bram Nuytinck', 'Ardian Ismajli', 'Matteo Lovato', 'Norbert Gyömbér', 'Illia Zabarnyi', 'Cédric Hountondji', 'Jan Bednarek', 'Aridane Hernández', 'Erik Palmer-Brown', 'Angelo Ogbonna']"
15ea812b,James-Tarkowski,"['Ben Mee', 'Willy Boly', 'Keven Schlotterbeck', 'Felipe', 'Ethan Pinnock', 'Nathan Collins', 'Marc-Oliver Kempf', 'Alberto Dossena', 'Boubakar Kouyaté', 'Souleymane Touré']"
15fd5593,Davy-Klaassen,
162efffd,Rodrigo-De-Paul,"['Branco van den Boomen', 'Christian Eriksen', 'Piotr Zieliński', 'Pascal Groß', 'Luis Alberto', 'Jordan Veretout', 'Nicolò Barella', 'Ivan Rakitić', 'Kevin Stöger', 'Luka Modrić']"
1633fc8a,Juanpe-,"['Erik Palmer-Brown', 'Sebastiano Luperto', 'Srđan Babić', 'Abdul Mumin', 'Sergi Gómez', 'Ardian Ismajli', 'Matija Nastasić', 'Bamo Meïté', 'Joseph Aidoo', 'Jonathan Tah']"
1657f448,Lautaro-Blanco,"['Pasquale Mazzocchi', 'Tommaso Augello', 'Emanuele Valeri', 'Jérôme Roussillon', 'Leonardo Spinazzola', 'Giorgos Kyriakopoulos', 'Alejandro Pozo Pozo', 'Christian Günter', 'Festy Ebosele', 'Alejandro Balde']"
16657b95,Bryan-Cristante,
169fd162,Hwang-Hee-chan,
16aa3654,Takefusa-Kubo,
16aa7d4c,Brendan-Chardonnet,"['Boubakar Kouyaté', 'Julian Chabot', 'Andrei Girotto', 'Alessandro Buongiorno', 'Maximilian Wöber', 'Ignasi Miquel', 'Ivan Ordets', 'Eric Dier', 'Jeffrey Gouweleeuw', 'Leandro Cabrera']"
16ceb862,Olivier-Giroud,"['Ivan Toney', 'Thijs Dallinga', 'Jonas Wind', 'Raúl Jiménez', 'Willian José', 'Joselu', 'Alexander Sørloth', 'Valentín Castellanos', 'Niclas Füllkrug', 'Sébastien Haller']"
16e9d0ea,Alex-Moreno,"['Darlin Yongwa', 'Alfonso Pedraza', 'Carlos', 'Filip Kostić', 'Mitchell Weiser', 'Alessandro Zanoli', 'Adrien Truffert', 'Denzel Dumfries', 'Luca Netz', 'Jeremie Frimpong']"
17370b95,Bernardo-,
174f09a6,Ignasi-Miquel,"['Leandro Cabrera', 'José María Giménez', 'Christopher Jullien', 'Lucas Perrin', 'Boubakar Kouyaté', 'Perr Schuurs', 'Tuta', 'Brendan Chardonnet', 'Gerzino Nyamsi', 'Yoann Salmier']"
1780bb4a,Aaron-Hickey,"['Andoni Gorosabel', 'Adam Marušić', 'Jérôme Roussillon', 'Adam Smith', 'Joe Scally', 'Jonas Föhrenbach', 'Rico Henry', 'Dimitri Foulquier', 'Nathaniel Clyne', 'Ferland Mendy']"
178ae8f8,Diogo-Jota,
17bb562c,Arouna-Sangante,"['Ethan Ampadu', 'Flavius Daniliuc', 'Daniel Vivian', 'Lilian Brassier', 'Jean-Charles Castelletto', 'Moussa Niakhate', 'Lucas Perrin', 'Koffi Djidji', 'Robin Knoche', 'Ohis Felix Uduokhai']"
1880614f,Cengiz-Under,"['Domenico Berardi', 'Saïd Benrahma', 'Jonathan Bamba', 'Nedim Bajrami', 'Bryan Mbeumo', 'Ferrán Torres', 'Paulo Dybala', 'Angelo Fulgini', 'Solly March', 'Takefusa Kubo']"
18950a80,Marco-Pellegrino,
18abe173,Joseph-Aidoo,"['Germán Pezzella', 'Abdul Mumin', 'Jonathan Tah', 'Srđan Babić', 'Sebastiano Luperto', 'Loïc Bade', 'Gabriel Paulista', 'Rasmus Nicolaisen', 'Martin Erlic', 'Ardian Ismajli']"
18b896d6,Antonio-Rudiger,"['Aitor Paredes', 'Ezri Konsa', 'Axel Witsel', 'Marquinhos', ""Obite N'Dicka"", 'Nikola Milenković', 'Rúben Dias', 'Eric Dier', 'Diego Llorente', 'Nicolò Casale']"
18dd3219,Federico-Gatti,"['Chancel Mbemba', 'Wilfried Singo', 'Sead Kolašinac', 'Ben Mee', 'Souleymane Touré', 'Mouctar Diakhaby', 'Fabian Schär', 'Axel Disasi', 'Mohamed Simakan', 'Gianluca Mancini']"
18f0a9f0,Raul-,
19053e31,Sofiane-Diop,"['Alex Iwobi', 'Sergio Canales', 'Nedim Bajrami', 'Muhammed Cham', 'Florent Mollet', 'Giacomo Bonaventura', 'Angelo Fulgini', 'Antony', 'Alexis Saelemaekers', 'Willian']"
192c89a6,Braian-Cufre,
1944818c,Yan-Couto,
1961b2aa,Andre-Gomes,"['William Carvalho', 'Kirian Rodríguez', 'Thomas Partey', 'Moi Gómez', 'Declan Rice', 'Alfred Duncan', 'Djibril Sow', 'Warren Zaire-Emery', 'Pierre Højbjerg', 'Matteo Pessina']"
19709006,Oscar-Rodriguez-Arnaiz,"['Niklas Schmidt', 'Monchu', 'Bruno Guimarães', 'Douglas Luiz', 'Youssouf Fofana', 'Ondrej Duda', 'Marc Roca', 'Răzvan Marin', 'Ivan Rakitić', 'Alfred Duncan']"
1971591f,Cody-Gakpo,
19a967ab,Ansgar-Knauff,
19b776e9,Ruben-Sobrino,"['Lucas Tousart', 'Mahdi Camara', 'Pablo Ibáñez', 'Janik Haberer', 'Leandro Barreiro Martins', 'Jens Stage', 'Gavi', 'Morten Thorsby', 'Edoardo Bove', 'James Garner']"
19ba6c6d,Steve-Mounie,"['Valentín Castellanos', 'Ante Budimir', 'Cyle Larin', 'Joselu', 'Enes Ünal', 'Chris Ramos', 'Jørgen Strand Larsen', 'Kevin Behrens', 'Michael Gregoritsch', 'Dominic Calvert-Lewin']"
19c36442,Luis-Milla,"['Morten Hjulmand', 'Boubacar Kamara', 'Iñigo Ruiz de Galarreta', 'Lewis Cook', 'Jerdy Schouten', 'Fran Beltrán', 'Soualiho Meïté', 'Boubakary Soumaré', 'Andrés Guardado', 'Walace']"
19cae58d,Gavi-,
19cda00b,Angel-Di-Maria,
1a066e69,Maxime-Esteve,"['Giangiacomo Magnani', 'Jean-Charles Castelletto', 'Yoann Salmier', 'Jack Robinson', 'Ohis Felix Uduokhai', 'Lilian Brassier', 'Fali', 'Djené', 'Oumar Gonzalez', 'Federico Baschirotto']"
1a248246,Youcef-Belaili,"['Takefusa Kubo', 'Jonathan Bamba', 'Lazar Samardzic', 'Gabriel Veiga', 'Lee Kang-in', 'Viktor Tsyhankov', 'Lovro Majer', 'Romano Schmid', 'Seko Fofana', 'Alex Baena']"
1a6b7ea4,Pablo-Rosario,
1ae836b1,Elvis-Rexhbecaj,"['Rani Khedira', 'Birama Touré', 'Karol Linetty', 'Óscar Valentín', 'Rubén Alcaraz', 'Ylber Ramadani', 'Tomás Rincón', 'Patrick Osterhage', 'Alberto Grassi', 'Remo Freuler']"
1b804500,Connor-Ronan,
1b84dbe1,Lucas-Digne,"['Christopher Trimmel', 'Pavel Kadeřábek', 'Dani Carvajal', 'Ismail Jakobs', 'Przemysław Frankowski', 'Alejandro Pozo Pozo', 'Lorenz Assignon', 'Issiaga Sylla', 'Gonzalo Montiel', 'Alberto Moreno']"
1bacc518,Frenkie-Jong,"['William Carvalho', 'Marco Verratti', 'Ivan Ilić', 'Mateo Kovačić', 'Jordan Henderson', 'Billy Gilmour', 'Jordan Ferri', 'Sergio Busquets', 'Federico Valverde', 'Thomas Partey']"
1bc6135b,Ablie-Jallow,"['Gianluca Caprari', 'Rony Lopes', 'Sergio Canales', 'Willian', 'Antonio Candreva', 'Romain Faivre', 'Tommaso Baldanzi', 'Nedim Bajrami', 'Alex Iwobi', 'Florent Mollet']"
1bda5842,Portu-,
1bf33a9a,Christian-Pulisic,"['Anthony Gordon', 'Ludovic Blas', 'Harvey Barnes', 'Brennan Johnson', 'Marius Bülter', 'Jonathan Ikone', 'Mykhailo Mudryk', 'Willian', 'Ferrán Torres', 'Pedro']"
1bfb6fef,Bafode-Diakite,
1c7012b8,Declan-Rice,"['Valentin Rongier', 'Pierre Højbjerg', 'Aurélien Tchouaméni', 'Nemanja Matić', 'William Carvalho', 'Emre Can', 'Thomas Partey', 'Matteo Pessina', 'Moisés Caicedo', 'Yves Bissouma']"
1cb49278,Andreas-Christensen,"['Nacho', 'Amir Rrahmani', 'Kim Min-jae', 'Dayot Upamecano', 'Eric García', 'Dante', 'Edmond Tapsoba', 'Mario Hermoso', 'Levi Colwill', 'Philipp Lienhart']"
1cbe4984,Paulo-Otavio,"['Aaron Wan-Bissaka', 'Jonas Hector', 'Gonzalo Montiel', 'Aitor Ruibal', 'Matías Viña', 'Issiaga Sylla', 'Kelvin Amian', 'Issa Kaboré', 'Frederic Guilbert', 'Luke Ayling']"
1d042188,Dara-O'Shea,"['Harry Maguire', 'Matthias Ginter', 'Logan Costa', 'Nathan Collins', 'Diogo Leite', 'Robin Knoche', 'Jeffrey Gouweleeuw', 'Eric Dier', 'Brendan Chardonnet', 'Waldemar Anton']"
1d383c10,Marvin-Senaya,"['Mohamed Youssouf', 'Alfonso Espino', 'Gideon Mensah', 'Frederic Guilbert', 'Vladimír Coufal', 'Óscar Gil', 'Antonee Robinson', 'Fabien Centonze', 'Akim Zedadka', 'Victor Bernth Kristiansen']"
1d8aa290,Issa-Soumare,
1d8e9add,Kevin-Vogt,"['Lukas Klostermann', 'Andy Pelmard', 'Daley Blind', 'Ricardo Rodríguez', 'Odilon Kossonou', 'Igor', 'Dimitris Nikolaou', ""Obite N'Dicka"", 'Tim Ream', 'Jean-Charles Castelletto']"
1daec722,Marc-Cucurella,"['Timothy Castagne', 'Thierry Correia', 'Gedeon Kalulu', 'Elseid Hysaj', 'Joël Veltman', 'Joško Gvardiol', 'Luke Thomas', 'Nélson Semedo', 'Lukas Kübler', 'Juan Foyth']"
1ddbc7ca,Melvin-Bard,"['Antonee Robinson', 'Jordan Lotomba', 'Thierry Correia', 'Bradley Locko', 'Gideon Mensah', 'Jean-Kevin Duverne', 'Thomas Foket', 'Kenny Tete', 'Mikkel Desler', 'Rubén Peña']"
1df0c0b9,Robert-Gumny,"['Jonas Föhrenbach', 'Gastón Álvarez', 'Luke Thomas', 'Óscar Gil', 'Lukas Kübler', 'Iglesias', 'Falaye Sacko', 'Valentin Gendrey', 'Akim Zedadka', 'Mohamed Youssouf']"
1df4a109,Lesley-Ugochukwu,"['Boubacar Kamara', 'Dion Lopy', 'Atakan Karazor', 'Omar Mascarell', 'Salih Özcan', 'Roméo Lavia', 'Fabinho', 'Moisés Caicedo', 'Jerdy Schouten', 'Óscar Valentín']"
1e159d70,Yerson-Mosquera,
1e2057aa,Moritz-Broni-Kwarteng,
1e9aa637,Giorgio-Scalvini,"['Lucas Martínez Quarta', 'Mohamed Simakan', 'Yunis Abdelhamid', 'Danilo', 'Benjamin Pavard', 'Nico Schlotterbeck', 'Samuel Gigot', 'Rafael Tolói', 'Piero Hincapié', 'Souleymane Touré']"
1f079188,Ruben-Pena,"['Issa Kaboré', 'Danny da Costa', 'Mikkel Desler', 'Dimitri Foulquier', 'Youssouf Sabaly', 'Nélson Semedo', 'Jordan Zemura', 'Antonee Robinson', 'Kenny Tete', 'Fabiano Parisi']"
1f3afdcb,Odilon-Kossonou,"['Pierre Kalulu', 'Jonathan Gradit', 'Igor', 'Daley Blind', 'Matteo Darmian', 'Ethan Ampadu', 'Kevin Vogt', 'Lukas Klostermann', 'Kevin Akpoguma', 'Maxence Lacroix']"
1f423a54,Sergio-Ruiz,"['Oliver Skipp', 'Boubakary Soumaré', 'Niklas Dorsch', 'Rade Krunić', 'Haris Belkebla', 'Tomás Rincón', 'Soualiho Meïté', 'Karol Linetty', 'João Gomes', 'Óscar Valentín']"
1f44ac21,Erling-Haaland,"['Callum Wilson', 'Ollie Watkins', 'Loïs Openda', 'Dušan Vlahović', 'Álvaro Morata', 'Robert Lewandowski', 'Cyle Larin', 'Harry Kane', 'Cristhian Stuani', 'Elye Wahi']"
1f60244a,Benat-Prados,
1fc474ae,Giovanni-Gonzalez,
1fc4f3d1,Ilia-Gruev,"['Niklas Dorsch', 'Rade Krunić', 'Remo Freuler', 'Salih Özcan', 'Walace', 'Ismaël Doukouré', 'Fernando', 'Julian Weigl', 'Haris Belkebla', 'Lewis Cook']"
1fe0492d,Ruben-Duarte,"['Anthony Caci', 'Alfonso Espino', 'Renan Lodi', 'Ashley Young', 'Diego Rico', 'Frederic Guilbert', 'Akim Zedadka', 'Gastón Álvarez', 'Serge Aurier', 'Valentin Gendrey']"
1fffae99,Jens-Stage,"['Leandro Barreiro Martins', 'Morten Thorsby', 'Yannick Gerhardt', 'Tomáš Souček', 'Lucas Tousart', 'Pablo Ibáñez', 'Marshall Munetsi', 'Scott McTominay', 'Anthony Losilla', 'Grischa Prömel']"
20030c06,Willi-Orban,"['Adam Webster', 'Jamaal Lascelles', ""Obite N'Dicka"", 'Jorge Cuenca', 'Danilo Pereira', 'Castello Lukeba', 'Éder Militão', 'Ibrahima Konaté', 'Leonardo Balerdi', 'Axel Disasi']"
20094685,Maxime-Lopez,"['Jordan Ferri', 'Pedro Chirivella', 'Billy Gilmour', 'Salis Abdul Samed', 'Koke', 'Stanislav Lobotka', 'Daniel Parejo', 'William Carvalho', 'Jordan Henderson', 'Kirian Rodríguez']"
200e89e1,Ander-Barrenetxea,
202b3b68,Jakub-Kaminski,"['Fares Chaïbi', 'Elba Rashani', 'Adrien Thomasson', 'Felipe Anderson', 'Anthony Gordon', 'Ritsu Doan', 'Érik Lamela', 'Marius Bülter', 'Harry Wilson', 'Miguel Almirón']"
204ac005,Samuele-Birindelli,"['Marius Wolf', 'Alfonso Pedraza', 'Álex Moreno', 'Darlin Yongwa', 'Ridle Baku', 'Aurélio Buta', 'Lorenz Assignon', 'Gonzalo Montiel', 'Kostas Tsimikas', 'Dani Carvajal']"
204dded0,Hiroki-Ito,
20730eae,Rafael-Leao,"['Samuel Chukwueze', 'Bryan Mbeumo', 'Takefusa Kubo', 'Gabriel Martinelli', 'Donyell Malen', 'Moussa Diaby', 'Vinicius Júnior', 'Arnaud Nordin', 'Raheem Sterling', 'Kaoru Mitoma']"
2077ae86,Jonas-Wind,"['Sébastien Haller', 'Niclas Füllkrug', 'Raúl Jiménez', 'Olivier Giroud', 'Ivan Toney', 'Willian José', 'Michael Gregoritsch', 'Arkadiusz Milik', 'Krzysztof Piątek', 'Ludovic Ajorque']"
20b3a502,Nicolas-Dominguez,"['Pape Matar Sarr', 'Kike Pérez', 'Wataru Endo', 'Henrikh Mkhitaryan', 'Éderson', 'Casemiro', 'Mikel Merino', 'Douglas Luiz', 'Marc Roca', 'Corentin Tolisso']"
20e73fac,Benjamin-Bourigeaud,"['Christian Eriksen', 'Pascal Groß', 'Teun Koopmeiners', 'Ivan Rakitić', 'Sandi Lovrić', 'Luis Alberto', 'Kevin De Bruyne', 'İlkay Gündoğan', 'Alex Baena', 'Jordan Veretout']"
213ab9bb,Oscar-Estupinan,
2146785a,Davide-Calabria,"['Kenny Lala', 'Joël Veltman', 'Diego Rico', 'Lucas Hernández', 'Yuri Berchiche', 'Hamari Traoré', 'Ben White', 'Luke Shaw', 'Fran Garcia', 'Emerson Palmieri']"
21512407,Kieran-Trippier,"['Caio Henrique Oliveira Silva', 'Angeliño', 'Kostas Tsimikas', 'Andrew Robertson', 'Alejandro Pozo Pozo', 'Christopher Trimmel', 'David Raum', 'Diego Rico', 'Mário Rui', 'Borna Sosa']"
21a66f6a,Harry-Kane,"['Robert Lewandowski', 'Sébastien Haller', 'Romelu Lukaku', 'Victor Boniface', 'Erling Haaland', 'Wissam Ben Yedder', 'Serhou Guirassy', 'Karim Benzema', 'Loïs Openda', 'Arkadiusz Milik']"
220ace7e,Romano-Schmid,"['Lee Kang-in', 'Julian Brandt', 'Jonathan Bamba', 'Brais Méndez', 'Lovro Majer', 'Teun Koopmeiners', 'Lazar Samardzic', 'Leonardo Bittencourt', 'Alex Baena', 'Takefusa Kubo']"
220c11f1,Cristhian-Stuani,"['Erling Haaland', 'Youssef En-Nesyri', 'Valentín Castellanos', 'Joselu', 'Ollie Watkins', 'Michael Gregoritsch', 'Cyle Larin', 'Neal Maupay', 'Álvaro Morata', 'Olivier Giroud']"
226008f1,Luca-Caldirola,"['Aïssa Mandi', 'Matija Nastasić', 'Ezri Konsa', 'Marquinhos', 'Antonio Rüdiger', 'Nicolò Casale', 'Aitor Paredes', 'Alessio Romagnoli', 'Diego Llorente', 'Dimitris Nikolaou']"
22798128,Aissa-Laidouni,"['Joan Gonzàlez', 'Santi Comesaña', 'Janik Haberer', 'Ondrej Duda', 'Aimar Oroz', 'Alfred Duncan', 'Ramón Terrats', 'Yunus Musah', 'Dani Rodríguez', 'Nicolò Fagioli']"
228b0d9d,Aihen-Munoz,"['Victor Bernth Kristiansen', 'Valentin Gendrey', 'Diego Rico', 'Iñigo Lekue', 'Antonee Robinson', 'Liberato Cacace', 'Benno Schmitz', 'Jean-Kevin Duverne', 'Kiliann Sildillia', 'Antonino Gallo']"
22f6ed2c,Claudio-Gomes,
230a2fac,Giovanni-Di-Lorenzo,"['Pervis Estupiñán', 'Lorenz Assignon', 'Noussair Mazraoui', 'Álex Grimaldo', 'Theo Hernández', 'João Cancelo', 'Lucas Vázquez', 'Jonathan Clauss', 'Achraf Hakimi', 'Matteo Ruggeri']"
230f0471,Nathan-Patterson,"['Victor Bernth Kristiansen', 'Zeki Çelik', 'Álex Centelles', 'Tyrick Mitchell', 'Valentin Gendrey', 'Alejandro Pozo Pozo', 'Damián Suárez', 'Alfonso Espino', 'Óscar Gil', 'Gonzalo Montiel']"
23610943,Nahuel-Molina,"['Adrien Truffert', 'Przemysław Frankowski', 'David Raum', 'Lucas Vázquez', 'Joakim Mæhle', 'Dani Carvajal', 'Philipp Max', 'Ridle Baku', 'Benjamin Henrichs', 'Giovanni Di Lorenzo']"
236f02cd,Joe-Scally,
2374aaca,Nicolas-Gonzalez,"['Amine Gouiri', 'Riccardo Orsolini', 'João Félix', 'Luis Díaz', 'Gaëtan Laborde', 'Érik Lamela', 'Amine Adli', 'Harvey Barnes', 'Lucas Ocampos', 'Eberechi Eze']"
237a3851,Kike-Perez,"['Nicolás Domínguez', 'Mahdi Camara', 'Leonardo Bittencourt', 'Isaac Palazón Camacho', 'Gavi', 'Niklas Schmidt', 'Pablo Ibáñez', 'Marcel Sabitzer', 'Daichi Kamada', 'Davide Frattesi']"
2389cdc2,Matty-Cash,"['Stefan Posch', 'Emerson Palmieri', 'Tyronne Ebuehi', 'Alessandro Zanoli', 'Carlos', 'Diogo Dalot', 'Youssouf Sabaly', 'Davide Faraoni', 'Luke Ayling', 'Matías Viña']"
23c63b7f,Ignatius-Ganago,
23cbf863,Carlos-Romero,
240d3a0b,Dani-Garcia,"['Óscar Valentín', 'Alexis Blin', 'João Palhinha', 'Rubén Alcaraz', 'Tom Krauß', 'Guido Rodríguez', 'Mario Lemina', 'Xavier Chavalerin', 'Birama Touré', 'Eric Martel']"
246d153b,Ola-Aina,"['Álex Centelles', 'Tommaso Augello', 'Rico Henry', 'Valentin Gendrey', 'Matthieu Udol', 'Mads Pedersen', 'Jérôme Roussillon', 'Aihen Muñoz', 'Alessandro Zanoli', 'Matías Viña']"
2475cf9b,Juan-Brandariz,
247ed022,Andrea-Cambiaso,"['Giorgos Kyriakopoulos', 'Juan Cuadrado', 'Davide Zappacosta', 'Julian Ryerson', 'Adrien Truffert', 'Alejandro Balde', 'Joakim Mæhle', 'Nicola Zalewski', 'Miguel Gutiérrez', 'Lucas Vázquez']"
24fae784,Connor-Roberts,"['Juan Cruz Armada', 'Jeremy Toljan', 'Ashley Young', 'Joe Scally', 'Nathaniel Clyne', 'Adam Smith', 'Carlos Neva', 'Vincent Le Goff', 'Iñigo Lekue', 'Elseid Hysaj']"
2500cef9,Yoane-Wissa,
253a06b9,Ezequiel-Avila,
25ab9c9c,Manuel-Gulde,"['Nemanja Gudelj', 'Danilho Doekhi', 'Armando Izzo', 'Sinaly Diomande', 'Yeray Álvarez', 'Philipp Lienhart', 'Sead Kolašinac', 'Alessandro Buongiorno', 'Éder Militão', 'Dejan Lovren']"
2677a1de,Wahbi-Khazri,"['Ritsu Doan', 'Bobby Reid', 'Elba Rashani', 'Jérémy Le Douaron', 'Mykhailo Mudryk', 'Brennan Johnson', 'Jordan Ayew', 'Ermedin Demirović', 'Rony Lopes', 'Lee Jae-sung']"
2683eda7,Javi-Puado,
26d3b5be,Ellis-Simms,
26f6dca8,Manuel-Lanzini,
271b8617,Marcus-Ingvartsen,"['Jérémy Le Douaron', 'Takuma Asano', 'Ermedin Demirović', 'Harvey Barnes', 'Gaëtan Laborde', 'Brennan Johnson', 'Bobby Reid', 'Marius Bülter', 'Rony Lopes', 'Ritsu Doan']"
274ab13c,Catena-,"['Federico Baschirotto', 'Yoann Salmier', 'Robin Koch', 'Rodrigo Ely', 'Alessio Romagnoli', 'Florian Lejeune', 'Craig Dawson', 'Moritz Jenz', 'Martin Erlic', 'David García']"
277c49ed,Maxence-Lacroix,"['Diogo Leite', 'Ohis Felix Uduokhai', 'Montassar Talbi', 'Max Kilman', 'Leonardo Balerdi', 'Willian Pacho', 'Sebastiaan Bornauw', 'Kevin Akpoguma', 'Igor', 'Malick Thiaw']"
2784f898,Eder-Militao,"['Ko Itakura', 'Danilo Pereira', 'Ozan Kabak', 'Lorenzo Pirola', 'David López', 'Castello Lukeba', 'Axel Disasi', 'Sinaly Diomande', 'Leonardo Balerdi', 'Sepp van den Berg']"
27d0a506,Pedro-Porro,"['Benjamin Henrichs', 'Jonathan Clauss', 'Álex Grimaldo', 'Achraf Hakimi', 'Nahuel Molina', 'João Cancelo', 'Ridle Baku', 'Vanderson', 'Joakim Mæhle', 'Federico Dimarco']"
27dc1378,Garcia-Vaya-Jose-Luis,"['Azor Matusiwa', 'Sergio Busquets', 'Manuel Locatelli', 'Andrés Guardado', 'Fabinho', 'Maximilian Arnold', 'Vincent Sierro', 'Ander Guevara', 'Stijn Spierings', 'Moisés Caicedo']"
282f75f3,Lewis-Dunk,"['Amir Rrahmani', 'Eric García', 'Rúben Dias', 'Manuel Akanji', 'Adam Webster', 'Gian Marco Ferrari', 'Joël Matip', 'Niklas Süle', 'Arthur Theate', 'Ronald Araújo']"
283c7121,Edu-Exposito,
288e1e13,Nayef-Aguerd,"['Craig Dawson', 'Lorenzo Pirola', 'Gleison Bremer', 'Édgar González', 'John Brooks', 'Kurt Zouma', 'Jubal', 'José María Giménez', 'Mouctar Diakhaby', 'Sven Botman']"
28e957d7,Cesar-Montes,"['Jamaal Lascelles', 'Srđan Babić', 'Federico Baschirotto', 'Mouctar Diakhaby', 'Joe Worrall', 'Danilho Doekhi', 'Lorenzo Pirola', 'Kurt Zouma', 'Martin Erlic', 'Jubal']"
2903a856,Jonas-Hofmann,"['Julian Brandt', 'Phil Foden', 'Chris Führich', 'Paulo Dybala', 'Bruno Fernandes', 'Florian Wirtz', 'Domenico Berardi', 'Angelo Fulgini', 'Teun Koopmeiners', 'Jack Grealish']"
2928dca2,Conor-Coady,"['Angelo Ogbonna', 'Patric', 'Ardian Ismajli', 'Erik Palmer-Brown', 'Matteo Lovato', 'Illia Zabarnyi', 'Raúl Albiol', 'Santiago Bueno', 'Christophe Hérelle', 'Pablo Marí']"
2944f86f,Frank-Onyeka,"['Felix Nmecha', 'Morgan Sanson', 'Lucas Tousart', 'Adrien Rabiot', 'Mattias Svanberg', 'James Garner', 'Marcel Sabitzer', 'Rubén Sobrino', 'Anton Stach', 'Mehdi Bourabia']"
2946f9a1,Nacho-,
29c91632,Abakar-Sylla,"['Florent Ogier', 'Wout Faes', 'Kalidou Koulibaly', 'Ko Itakura', 'Loïc Bade', 'Gautier Lloris', 'Leny Yoro', 'Marc Guéhi', 'Matija Nastasić', 'Marcos Senesi']"
29d0f2ac,Ivan-Fresneda,"['Kyle Walker-Peters', 'Dimitri Foulquier', 'Nélson Semedo', 'Pasquale Mazzocchi', 'Rubén Peña', 'Emerson Palmieri', 'Óscar Gil', 'Ricard Sánchez', 'Youssouf Sabaly', 'Zeki Çelik']"
29f7cfd9,Simon-Zoller,"['Bobby Reid', 'Ritsu Doan', 'Álvaro García', 'Lee Jae-sung', 'Ermedin Demirović', 'Nikola Vlašić', 'Elba Rashani', 'Jack Harrison', 'Brennan Johnson', 'Isaac Palazón Camacho']"
2a0c8ba4,Joan-Jordan,"['Jorginho', 'Pedro Chirivella', 'Daniel Parejo', 'Johan Gastien', 'Sofyan Amrabat', 'Marten de Roon', 'Koke', 'Boubakary Soumaré', 'Fabinho', 'Julian Weigl']"
2a1beb34,Marten-Roon,"['Atakan Karazor', 'Fabinho', 'Andrés Guardado', 'Martín Zubimendi', 'Edson Álvarez', 'Stijn Spierings', 'Mikel Vesga', 'Oriol Romeu', 'Emre Can', 'Azor Matusiwa']"
2a295d33,Samuel-Lino,
2a29eb9b,Lukas-Kubler,
2a7d27c1,Davide-Frattesi,"['Marcel Sabitzer', 'Adrien Rabiot', 'Abdoulaye Doucouré', 'Kai Havertz', 'Javier Guerra', 'Daichi Kamada', 'Gabriel Veiga', 'Sandi Lovrić', 'Scott McTominay', 'Marshall Munetsi']"
2acf0cd7,Marshall-Munetsi,
2b114be3,Leroy-Sane,
2b1bed19,Haris-Belkebla,"['Boubakary Soumaré', 'Niklas Dorsch', 'Orel Mangala', 'Oliver Skipp', 'Roméo Lavia', 'Fran Beltrán', 'Tomás Rincón', 'Fernando', 'Adrien Tameze', 'Remo Freuler']"
2b471f99,Mario-Lemina,"['João Palhinha', 'Guido Rodríguez', 'Nicolas Höfler', 'Tom Krauß', 'Dani García', 'Eric Martel', 'Rubén Alcaraz', 'Martín Zubimendi', 'Youssouf Ndayishimiye', 'Edson Álvarez']"
2b5a35e5,Dilane-Bakwa,"['Alexis Saelemaekers', 'Gonzalo Plata', 'Bobby Reid', 'Adri Embarba', 'Jordan Ayew', 'Hirving Lozano', 'Moses Simon', 'Mattia Zaccagni', 'Alex Iwobi', 'Ritsu Doan']"
2b7c56b4,Mateo-Klimowicz,
2b83fa49,Jannes-Horn,
2bc7f211,Abdel-Abqar,"['Domingos Duarte', 'Joseph Aidoo', 'Erik Palmer-Brown', 'Angelo Ogbonna', 'Fali', 'Sergi Gómez', 'Stefan Mitrović', 'Abdul Mumin', 'Martin Valjent', 'Gabriel Paulista']"
2bd83368,Anthony-Gordon,"['Christian Pulisic', 'Ayoze Pérez', 'Érik Lamela', 'Ludovic Blas', 'Miguel Almirón', 'Brennan Johnson', 'Son Heung-min', 'Yeremi Pino', 'Felipe Anderson', 'Harvey Barnes']"
2bed3eab,Eric-Garcia,"['Manuel Akanji', 'Rúben Dias', 'Danilo Pereira', 'Edmond Tapsoba', 'Lewis Dunk', 'Pau Torres', 'Jan Paul van Hecke', 'Joško Gvardiol', 'Andreas Christensen', 'Gian Marco Ferrari']"
2bef2bca,Ronald-Araujo,"['Jules Koundé', 'Levi Colwill', 'Niklas Süle', 'Joško Gvardiol', 'Mohamed Simakan', 'Nico Schlotterbeck', 'Lewis Dunk', 'Fabian Schär', 'David Alaba', 'Piero Hincapié']"
2c0558b8,Jamal-Musiala,
2c0f8e9e,Alexis-Sanchez,"['Joshua Zirkzee', 'Cody Gakpo', 'Federico Chiesa', 'Bryan Mbeumo', 'Anthony Martial', 'Jonathan David', 'Iago Aspas', 'Gerard Moreno', 'Isaac Success', 'Sheraldo Becker']"
